,time,albedo,bare_ice_area,albedo_gris,bare_ice_area_gris
158,2018-09-06,0.8253387340085075,61495,0.8315740981480353,42943
159,2018-09-07,0.8243648576478992,64008,0.8305586055738741,45506
160,2018-09-08,0.8251465631836236,62598,0.8313314014513828,44097
161,2018-09-09,0.8246408374616359,64104,0.8308140499034101,45550
162,2018-09-10,0.826412342110299,63013,0.8326476297719188,44498
163,2018-09-11,0.8266792029621163,60660,0.8329203346975732,42137
164,2018-09-17,0.8292791630587,58112,0.8353765762706522,40117
165,2018-09-18,0.83145996365064,55485,0.8374398689206755,37969
166,2018-09-19,0.8334150345232942,52954,0.8392273304530296,35907
167,2018-09-20,0.8342204406457968,50533,0.840047100748742,33567
168,2018-09-21,0.8341665860647827,49131,0.8399760227372249,32200
169,2018-09-22,0.8339988640656484,48768,0.8397983207842309,31846
170,2018-09-23,0.8338001314762616,49351,0.8395865490801288,32448
171,2018-09-24,0.8337679094973762,49459,0.8395409243784118,32560
172,2018-09-25,0.8347567181869601,49578,0.8405607597574647,32702
173,2018-09-26,0.834368187589362,49199,0.8401516875943718,32344
174,2018-09-27,0.8352445460926178,49022,0.8410655965974161,32165
175,2018-09-28,0.8354743733702558,49005,0.8413033172591731,32150
176,2018-09-29,0.8357761291216016,48869,0.8416132245568636,32024
177,2018-09-30,0.8358836768660892,48836,0.8417231523190292,31992
178,2018-10-01,0.8362575867775909,49275,0.8421101922489852,32425
179,2018-10-02,0.8388747612422376,49332,0.8448266272310513,32479
180,2018-10-03,0.8395331959501385,49024,0.8455083918431467,32179
181,2018-10-04,0.8404942429034504,48771,0.8464999013042288,31930
182,2018-10-05,0.840344912179914,49715,0.8463450664225984,32872
183,2018-10-06,0.8398460014219837,51539,0.8458284785561169,34681
184,2018-10-07,0.8399825033539469,51886,0.8459703903216831,35028
185,2018-10-08,0.8402991970838161,50846,0.8463011614364725,33980
186,2018-10-09,0.8412584971193506,50678,0.8472984025080713,33813
187,2018-10-10,0.8413608995985744,50493,0.8474053495864085,33626
188,2018-10-11,0.841158886176708,50074,0.847193276557299,33211
